Time,Record Num,Azimuth,Pitch,Roll,AccelX,AccelY,AccelZ,AccelMag,InstantSpeed,StartQuit,Label
7/27/17 15:01,104,-2.826724,1.0904953,3.0375633,0.051782603,-0.076019612,0.063674376,0.111869771,0.003857578,,no label provided
7/27/17 15:01,105,-2.826724,1.0904953,3.0375633,-0.039019118,0.00813735,0.114145901,0.120904899,0.004169134,,no label provided
7/27/17 15:01,106,-2.8280902,1.0900965,3.0390332,-0.031215294,0.00650988,0.091316721,0.09672392,0.003335308,,no label provided
7/27/17 15:01,107,-2.8280902,1.0900965,3.0390332,-0.076686955,0.018615664,-0.001645023,0.078931224,0.002721766,,no label provided
7/27/17 15:01,108,-2.8327575,1.0878847,3.0438225,-0.061349564,0.014892531,-0.001316019,0.063144979,0.002177413,,no label provided
7/27/17 15:01,109,-2.8327575,1.0878847,3.0438225,-0.006941731,0.100020665,-0.094906415,0.138056324,0.004760563,,no label provided
7/27/17 15:01,110,-2.8358772,1.0875031,3.0471396,-0.005553385,0.080016532,-0.075925132,0.110445059,0.00380845,,no label provided
7/27/17 15:01,111,-2.8358772,1.0875031,3.0471396,-0.044665268,0.000806266,-0.045416906,0.063705036,0.002196725,,no label provided
7/27/17 15:01,112,-2.8361468,1.0873736,3.0468466,-0.035732214,0.000645013,-0.036333524,0.050964028,0.00175738,,no label provided
7/27/17 15:01,113,-2.8361468,1.0873736,3.0468466,0.053774756,-0.07418343,-0.05779762,0.108330377,0.00373553,,no label provided
7/27/17 15:01,114,-2.8375337,1.0855434,3.0467002,0.043019805,-0.059346744,-0.046238096,0.086664301,0.002988424,,no label provided
7/27/17 15:01,115,-2.8375337,1.0855434,3.0467002,0.042077284,-0.072376995,0.072185123,0.110542387,0.003811806,,no label provided
7/27/17 15:01,116,-2.836411,1.0834297,3.042185,0.033661827,-0.057901596,0.057748099,0.08843391,0.003049445,,no label provided
7/27/17 15:01,117,-2.836411,1.0834297,3.042185,-0.015208506,-0.023336877,-0.084045521,0.088541279,0.003053148,,no label provided
7/27/17 15:01,118,-2.8324752,1.0825096,3.0382404,-0.012166805,-0.018669502,-0.067236417,0.070833023,0.002442518,,no label provided
7/27/17 15:01,119,-2.8324752,1.0825096,3.0382404,-0.021225604,-0.032174001,-0.032720733,0.050560251,0.001743457,,no label provided
7/27/17 15:01,120,-2.8244424,1.0901066,3.0324464,-0.016980483,-0.025739201,-0.026176587,0.040448201,0.001394766,,no label provided
7/27/17 15:01,121,-2.8244424,1.0901066,3.0324464,-0.166813267,0.167114239,-0.047756069,0.24090346,0.008307016,,no label provided
7/27/17 15:01,122,-2.8114543,1.0899591,3.0186424,-0.133450613,0.133691391,-0.038204856,0.192722768,0.006645613,,no label provided
7/27/17 15:01,123,-2.8114543,1.0899591,3.0186424,-0.102929771,-0.084583127,0.067119316,0.149177229,0.005144042,,no label provided
7/27/17 15:01,124,-2.8070595,1.0886416,3.0129857,-0.082343816,-0.067666502,0.053695452,0.119341783,0.004115234,,no label provided
7/27/17 15:01,125,-2.8070595,1.0886416,3.0129857,0.008823987,0.051211839,0.008480362,0.052653886,0.001815651,,no label provided
7/27/17 15:01,126,-2.808252,1.0871515,3.012825,0.007059189,0.040969471,0.00678429,0.042123109,0.001452521,,no label provided
7/27/17 15:01,127,-2.808252,1.0871515,3.012825,-0.011590864,-0.015108743,0.018835432,0.026784244,0.000923595,,no label provided
7/27/17 15:01,128,-2.814031,1.0864632,3.0169778,-0.009272692,-0.012086995,0.015068345,0.021427395,0.000738876,,no label provided
7/27/17 15:01,129,-2.814031,1.0864632,3.0169778,0.055788759,-0.009669596,-0.091375724,0.107496091,0.003706762,,no label provided
7/27/17 15:01,130,-2.8215866,1.0847375,3.022335,0.044631007,-0.007735677,-0.073100579,0.085996873,0.002965409,,no label provided
7/27/17 15:01,131,-2.8215866,1.0847375,3.022335,0.06826595,0.001473379,-0.064226063,0.093741122,0.003232452,,no label provided
7/27/17 15:01,132,-2.8253899,1.0841295,3.025046,0.05461276,0.001178703,-0.051380851,0.074992897,0.002585962,,no label provided
7/27/17 15:01,133,-2.8253899,1.0841295,3.025046,0.014959784,-0.018211118,0.02018652,0.031031202,0.001070041,,no label provided
7/27/17 15:01,134,-2.8280947,1.0830324,3.025251,0.011967827,-0.014568894,0.016149216,0.024824962,0.000856033,,no label provided
7/27/17 15:01,135,-2.8280947,1.0830324,3.025251,0.053627566,-0.028893355,0.022496173,0.064937043,0.002239208,,no label provided
7/27/17 15:01,136,-2.8332262,1.0819904,3.028257,0.042902052,-0.023114684,0.017996938,0.051949634,0.001791367,,no label provided
7/27/17 15:01,137,-2.8332262,1.0819904,3.028257,0.034321642,0.021731213,0.05653595,0.069617055,0.002400588,,no label provided
7/27/17 15:01,138,-2.8376458,1.0824354,3.0304236,0.027457314,0.01738497,0.04522876,0.055693644,0.00192047,,no label provided
7/27/17 15:01,139,-2.8376458,1.0824354,3.0304236,0.035373403,0.000500056,-0.050008192,0.061256403,0.00211229,,no label provided
7/27/17 15:01,140,-2.8403487,1.0826546,3.031922,0.028298722,0.000400045,-0.040006553,0.049005123,0.001689832,,no label provided
